ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesAmount
477,20130531,20130612,20130607,16497,4.99
536,20130531,20130612,20130607,23060,29.99
528,20130531,20130612,20130607,23060,4.99
485,20130531,20130612,20130607,23060,21.98
478,20130531,20130612,20130607,23060,9.99
477,20130531,20130612,20130607,23060,4.99
487,20130531,20130612,20130607,23060,54.99
477,20130531,20130612,20130607,21492,4.99
478,20130531,20130612,20130607,21492,9.99
475,20130531,20130612,20130607,20114,69.99
482,20130531,20130612,20130607,20114,8.99
476,20130531,20130612,20130607,19856,69.99
228,20130531,20130612,20130607,19856,49.99
467,20130531,20130612,20130607,19856,24.49
475,20130531,20130612,20130607,17036,69.99
231,20130531,20130612,20130607,17036,49.99
474,20130531,20130612,20130607,12107,69.99
234,20130531,20130612,20130607,12107,49.99
477,20130531,20130612,20130607,17428,4.99
214,20130531,20130612,20130607,17428,34.99
477,20130531,20130612,20130607,18776,4.99
489,20130531,20130612,20130607,18776,53.99
225,20130531,20130612,20130607,18776,8.99
485,20130531,20130612,20130607,18600,21.98
476,20130531,20130612,20130607,16590,69.99
234,20130531,20130612,20130607,16590,49.99
475,20130531,20130612,20130607,12508,69.99
490,20130531,20130612,20130607,12508,53.99
225,20130531,20130612,20130607,12508,8.99
528,20130531,20130612,20130607,17703,4.99
536,20130531,20130612,20130607,17703,29.99
217,20130531,20130612,20130607,17703,34.99
225,20130531,20130612,20130607,17703,8.99
539,20130531,20130612,20130607,20058,24.99
529,20130531,20130612,20130607,20058,3.99
480,20130531,20130612,20130607,20058,2.29
539,20130531,20130612,20130607,16536,24.99
480,20130531,20130612,20130607,16536,2.29
536,20130531,20130612,20130607,21514,29.99
528,20130531,20130612,20130607,21514,4.99
222,20130531,20130612,20130607,21514,34.99
529,20130531,20130612,20130607,21112,3.99
538,20130531,20130612,20130607,21112,21.49
541,20130531,20130612,20130607,12566,28.99
530,20130531,20130612,20130607,12566,4.99
487,20130531,20130612,20130607,12566,54.99
537,20130531,20130612,20130607,11066,35.00
528,20130531,20130612,20130607,11066,4.99
480,20130531,20130612,20130607,11066,2.29
530,20130531,20130612,20130607,12636,4.99
217,20130531,20130612,20130607,12636,34.99
530,20130531,20130612,20130607,13569,4.99
214,20130531,20130612,20130607,13569,34.99
225,20130531,20130612,20130607,13569,8.99
528,20130531,20130612,20130607,11716,4.99
537,20130531,20130612,20130607,11716,35.00
480,20130531,20130612,20130607,11716,2.29
528,20130531,20130612,20130607,11928,4.99
537,20130531,20130612,20130607,11928,35.00
528,20130531,20130612,20130607,11838,4.99
537,20130531,20130612,20130607,11838,35.00
480,20130531,20130612,20130607,11838,2.29
484,20130531,20130612,20130607,11838,7.95
528,20130531,20130612,20130607,12895,4.99
537,20130531,20130612,20130607,12895,35.00
485,20130531,20130612,20130607,12895,21.98
478,20130531,20130612,20130607,12895,9.99
477,20130531,20130612,20130607,12895,4.99
225,20130531,20130612,20130607,12895,8.99
374,20130531,20130612,20130607,16727,2443.35
484,20130531,20130612,20130607,16727,7.95
590,20130531,20130612,20130607,14379,769.49
214,20130531,20130612,20130607,14379,34.99
237,20130531,20130612,20130607,14379,49.99
596,20130531,20130612,20130607,15904,539.99
485,20130531,20130612,20130607,15904,21.98
234,20130531,20130612,20130607,15904,49.99
355,20130531,20130612,20130607,14374,2319.99
537,20130531,20130612,20130607,14374,35.00
528,20130531,20130612,20130607,14374,4.99
480,20130531,20130612,20130607,14374,2.29
353,20130531,20130612,20130607,13452,2319.99
485,20130531,20130612,20130607,13452,21.98
478,20130531,20130612,20130607,13452,9.99
477,20130531,20130612,20130607,13452,4.99
376,20130531,20130612,20130607,20219,2443.35
479,20130531,20130612,20130607,20219,8.99
225,20130531,20130612,20130607,20219,8.99
477,20130531,20130612,20130607,20219,4.99
382,20130531,20130612,20130607,24460,1120.49
390,20130531,20130612,20130607,25057,1120.49
605,20130531,20130612,20130607,22404,539.99
562,20130531,20130612,20130607,11056,2384.07
222,20130531,20130612,20130607,11056,34.99
577,20130531,20130612,20130607,25418,1214.85
481,20130531,20130612,20130607,25418,8.99
577,20130531,20130612,20130607,25394,1214.85
222,20130531,20130612,20130607,25394,34.99
561,20130531,20130612,20130607,24644,2384.07
479,20130531,20130612,20130607,24644,8.99
584,20130531,20130612,20130607,22291,539.99
217,20130531,20130612,20130607,22291,34.99
605,20130531,20130612,20130607,25989,539.99
479,20130531,20130612,20130607,25989,8.99
225,20130531,20130612,20130607,25989,8.99
477,20130531,20130612,20130607,25989,4.99
382,20130531,20130612,20130607,20374,1120.49
581,20130531,20130612,20130607,17443,1700.99
489,20130531,20130612,20130607,17443,53.99
388,20130531,20130612,20130607,15925,1120.49
606,20130531,20130612,20130607,22395,539.99
538,20130531,20130612,20130607,22395,21.49
480,20130531,20130612,20130607,22395,2.29
484,20130531,20130612,20130607,22395,7.95
575,20130531,20130612,20130607,13595,2384.07
222,20130531,20130612,20130607,13595,34.99
577,20130531,20130612,20130607,13007,1214.85
214,20130531,20130612,20130607,13007,34.99
586,20130531,20130612,20130607,29055,742.35
477,20130531,20130612,20130607,29055,4.99
479,20130531,20130612,20130607,29055,8.99
225,20130531,20130612,20130607,29055,8.99
225,20130531,20130612,20130607,11447,8.99
573,20130531,20130612,20130607,11447,2384.07
575,20130531,20130612,20130607,11455,2384.07
489,20130531,20130612,20130607,11455,53.99
225,20130531,20130612,20130607,11455,8.99
576,20130531,20130612,20130607,11456,2384.07
479,20130531,20130612,20130607,11456,8.99
477,20130531,20130612,20130607,11456,4.99
217,20130531,20130612,20130607,11456,34.99
359,20130601,20130613,20130608,12560,2294.99
477,20130601,20130613,20130608,12560,4.99
478,20130601,20130613,20130608,12560,9.99
491,20130601,20130613,20130608,12560,53.99
361,20130601,20130613,20130608,12599,2294.99
478,20130601,20130613,20130608,12599,9.99
222,20130601,20130613,20130608,12599,34.99
225,20130601,20130613,20130608,12599,8.99
353,20130601,20130613,20130608,13600,2319.99
478,20130601,20130613,20130608,13600,9.99
477,20130601,20130613,20130608,13600,4.99
222,20130601,20130613,20130608,13600,34.99
231,20130601,20130613,20130608,13600,49.99
353,20130601,20130613,20130608,13579,2319.99
478,20130601,20130613,20130608,13579,9.99
529,20130601,20130613,20130608,24278,3.99
538,20130601,20130613,20130608,24278,21.49
486,20130601,20130613,20130608,24278,159.00
529,20130601,20130613,20130608,11911,3.99
481,20130601,20130613,20130608,11911,8.99
596,20130601,20130613,20130608,17803,539.99
478,20130601,20130613,20130608,17803,9.99
477,20130601,20130613,20130608,17803,4.99
463,20130601,20130613,20130608,17803,24.49
592,20130601,20130613,20130608,24536,564.99
485,20130601,20130613,20130608,24536,21.98
372,20130601,20130613,20130608,20811,2443.35
225,20130601,20130613,20130608,20811,8.99
222,20130601,20130613,20130608,20811,34.99
363,20130601,20130613,20130608,15082,2294.99
487,20130601,20130613,20130608,15082,54.99
472,20130601,20130613,20130608,15082,63.50
490,20130601,20130613,20130608,29283,53.99
539,20130601,20130613,20130608,28995,24.99
529,20130601,20130613,20130608,28995,3.99
480,20130601,20130613,20130608,28995,2.29
530,20130601,20130613,20130608,28360,4.99
480,20130601,20130613,20130608,28360,2.29
541,20130601,20130613,20130608,27241,28.99
535,20130601,20130613,20130608,26000,24.99
528,20130601,20130613,20130608,26000,4.99
480,20130601,20130613,20130608,26000,2.29
541,20130601,20130613,20130608,26577,28.99
530,20130601,20130613,20130608,26577,4.99
214,20130601,20130613,20130608,26577,34.99
536,20130601,20130613,20130608,12183,29.99
528,20130601,20130613,20130608,12183,4.99
222,20130601,20130613,20130608,12183,34.99
528,20130601,20130613,20130608,23294,4.99
536,20130601,20130613,20130608,23294,29.99
480,20130601,20130613,20130608,23294,2.29
528,20130601,20130613,20130608,12969,4.99
536,20130601,20130613,20130608,12969,29.99
480,20130601,20130613,20130608,12969,2.29
477,20130601,20130613,20130608,20689,4.99
478,20130601,20130613,20130608,20689,9.99
471,20130601,20130613,20130608,20689,63.50
478,20130601,20130613,20130608,20791,9.99
485,20130601,20130613,20130608,13867,21.98
217,20130601,20130613,20130608,13867,34.99
485,20130601,20130613,20130608,14768,21.98
214,20130601,20130613,20130608,14768,34.99
234,20130601,20130613,20130608,14768,49.99
485,20130601,20130613,20130608,13448,21.98
539,20130601,20130613,20130608,20179,24.99
225,20130601,20130613,20130608,12293,8.99
489,20130601,20130613,20130608,12293,53.99
477,20130601,20130613,20130608,22497,4.99
491,20130601,20130613,20130608,22497,53.99
541,20130601,20130613,20130608,23936,28.99
530,20130601,20130613,20130608,23936,4.99
487,20130601,20130613,20130608,23936,54.99
222,20130601,20130613,20130608,23936,34.99
541,20130601,20130613,20130608,14839,28.99
530,20130601,20130613,20130608,14839,4.99
480,20130601,20130613,20130608,14839,2.29
537,20130601,20130613,20130608,11161,35.00
528,20130601,20130613,20130608,11161,4.99
478,20130601,20130613,20130608,11161,9.99
477,20130601,20130613,20130608,11161,4.99
380,20130601,20130613,20130608,20461,2443.35
479,20130601,20130613,20130608,20461,8.99
477,20130601,20130613,20130608,20461,4.99
222,20130601,20130613,20130608,20461,34.99
588,20130601,20130613,20130608,14497,769.49
222,20130601,20130613,20130608,14497,34.99
587,20130601,20130613,20130608,14560,769.49
476,20130601,20130613,20130608,14560,69.99
590,20130601,20130613,20130608,14378,769.49
478,20130601,20130613,20130608,14378,9.99
477,20130601,20130613,20130608,14378,4.99
463,20130601,20130613,20130608,14378,24.49
597,20130601,20130613,20130608,19691,539.99
535,20130601,20130613,20130608,19691,24.99
528,20130601,20130613,20130608,19691,4.99
361,20130601,20130613,20130608,14005,2294.99
478,20130601,20130613,20130608,14005,9.99
477,20130601,20130613,20130608,14005,4.99
481,20130601,20130613,20130608,14005,8.99
355,20130601,20130613,20130608,13895,2319.99
485,20130601,20130613,20130608,13895,21.98
217,20130601,20130613,20130608,13895,34.99
363,20130601,20130613,20130608,13903,2294.99
214,20130601,20130613,20130608,13903,34.99
353,20130601,20130613,20130608,12016,2319.99
478,20130601,20130613,20130608,12016,9.99
477,20130601,20130613,20130608,12016,4.99
359,20130601,20130613,20130608,11956,2294.99
357,20130601,20130613,20130608,12026,2319.99
478,20130601,20130613,20130608,12026,9.99
477,20130601,20130613,20130608,12026,4.99
473,20130601,20130613,20130608,12026,63.50
580,20130601,20130613,20130608,20211,1700.99
490,20130601,20130613,20130608,20211,53.99
384,20130601,20130613,20130608,24462,1120.49
488,20130601,20130613,20130608,24462,53.99
382,20130601,20130613,20130608,25053,1120.49
225,20130601,20130613,20130608,25053,8.99
490,20130601,20130613,20130608,25053,53.99
604,20130601,20130613,20130608,28316,539.99
567,20130601,20130613,20130608,26579,742.35
479,20130601,20130613,20130608,26579,8.99
477,20130601,20130613,20130608,26579,4.99
222,20130601,20130613,20130608,26579,34.99
569,20130601,20130613,20130608,26601,742.35
479,20130601,20130613,20130608,26601,8.99
477,20130601,20130613,20130608,26601,4.99
217,20130601,20130613,20130608,26601,34.99
570,20130601,20130613,20130608,29128,742.35
541,20130601,20130613,20130608,29128,28.99
571,20130601,20130613,20130608,29166,742.35
479,20130601,20130613,20130608,29166,8.99
477,20130601,20130613,20130608,29166,4.99
563,20130601,20130613,20130608,12113,2384.07
541,20130601,20130613,20130608,12113,28.99
530,20130601,20130613,20130608,12113,4.99
465,20130601,20130613,20130608,12113,24.49
563,20130601,20130613,20130608,25284,2384.07
217,20130601,20130613,20130608,25284,34.99
561,20130601,20130613,20130608,25404,2384.07
479,20130601,20130613,20130608,25404,8.99
477,20130601,20130613,20130608,25404,4.99
214,20130601,20130613,20130608,25404,34.99
472,20130601,20130613,20130608,17676,63.50
605,20130601,20130613,20130608,17676,539.99
604,20130601,20130613,20130608,18459,539.99
477,20130601,20130613,20130608,18459,4.99
479,20130601,20130613,20130608,18459,8.99
214,20130601,20130613,20130608,18459,34.99
606,20130601,20130613,20130608,23173,539.99
477,20130601,20130613,20130608,23173,4.99
479,20130601,20130613,20130608,23173,8.99
217,20130601,20130613,20130608,23173,34.99
584,20130601,20130613,20130608,22256,539.99
225,20130601,20130613,20130608,22256,8.99
538,20130601,20130613,20130608,22256,21.49
388,20130601,20130613,20130608,19414,1120.49
539,20130601,20130613,20130608,19414,24.99
384,20130601,20130613,20130608,19473,1120.49
479,20130601,20130613,20130608,19473,8.99
477,20130601,20130613,20130608,19473,4.99
388,20130601,20130613,20130608,20726,1120.49
479,20130601,20130613,20130608,20726,8.99
477,20130601,20130613,20130608,20726,4.99
463,20130601,20130613,20130608,20726,24.49
564,20130601,20130613,20130608,16603,2384.07
479,20130601,20130613,20130608,16603,8.99
477,20130601,20130613,20130608,16603,4.99
222,20130601,20130613,20130608,16603,34.99
586,20130601,20130613,20130608,14049,742.35
479,20130601,20130613,20130608,14049,8.99
477,20130601,20130613,20130608,14049,4.99
483,20130601,20130613,20130608,14049,120.00
574,20130601,20130613,20130608,11457,2384.07
479,20130601,20130613,20130608,11457,8.99
477,20130601,20130613,20130608,11457,4.99
488,20130601,20130613,20130608,11457,53.99
465,20130601,20130613,20130608,11457,24.49
355,20130602,20130614,20130609,12237,2319.99
537,20130602,20130614,20130609,12237,35.00
222,20130602,20130614,20130609,12237,34.99
225,20130602,20130614,20130609,12237,8.99
357,20130602,20130614,20130609,12622,2319.99
478,20130602,20130614,20130609,12622,9.99
477,20130602,20130614,20130609,12622,4.99
363,20130602,20130614,20130609,13782,2294.99
477,20130602,20130614,20130609,13782,4.99
478,20130602,20130614,20130609,13782,9.99
217,20130602,20130614,20130609,13782,34.99
528,20130602,20130614,20130609,12682,4.99
535,20130602,20130614,20130609,12682,24.99
214,20130602,20130614,20130609,12682,34.99
528,20130602,20130614,20130609,12370,4.99
485,20130602,20130614,20130609,12370,21.98
529,20130602,20130614,20130609,16173,3.99
484,20130602,20130614,20130609,16173,7.95
490,20130602,20130614,20130609,17245,53.99
214,20130602,20130614,20130609,15236,34.99
488,20130602,20130614,20130609,15236,53.99
214,20130602,20130614,20130609,15583,34.99
589,20130602,20130614,20130609,13844,769.49
484,20130602,20130614,20130609,13844,7.95
582,20130602,20130614,20130609,17770,1700.99
479,20130602,20130614,20130609,17770,8.99
477,20130602,20130614,20130609,17770,4.99
600,20130602,20130614,20130609,11417,539.99
478,20130602,20130614,20130609,11417,9.99
214,20130602,20130614,20130609,11417,34.99
225,20130602,20130614,20130609,11417,8.99
599,20130602,20130614,20130609,14979,539.99
535,20130602,20130614,20130609,14979,24.99
477,20130602,20130614,20130609,14979,4.99
217,20130602,20130614,20130609,14979,34.99
595,20130602,20130614,20130609,14960,564.99
485,20130602,20130614,20130609,14960,21.98
222,20130602,20130614,20130609,14960,34.99
595,20130602,20130614,20130609,14944,564.99
485,20130602,20130614,20130609,14944,21.98
478,20130602,20130614,20130609,14944,9.99
595,20130602,20130614,20130609,20891,564.99
535,20130602,20130614,20130609,20891,24.99
372,20130602,20130614,20130609,16433,2443.35
529,20130602,20130614,20130609,16433,3.99
540,20130602,20130614,20130609,16433,32.60
214,20130602,20130614,20130609,16433,34.99
590,20130602,20130614,20130609,13812,769.49
234,20130602,20130614,20130609,13812,49.99
530,20130602,20130614,20130609,11520,4.99
479,20130602,20130614,20130609,11520,8.99
530,20130602,20130614,20130609,28085,4.99
538,20130602,20130614,20130609,11331,21.49
529,20130602,20130614,20130609,11331,3.99
480,20130602,20130614,20130609,11331,2.29
541,20130602,20130614,20130609,27638,28.99
530,20130602,20130614,20130609,27638,4.99
480,20130602,20130614,20130609,27638,2.29
535,20130602,20130614,20130609,26507,24.99
480,20130602,20130614,20130609,26507,2.29
535,20130602,20130614,20130609,25854,24.99
480,20130602,20130614,20130609,25854,2.29
536,20130602,20130614,20130609,12140,29.99
480,20130602,20130614,20130609,12140,2.29
478,20130602,20130614,20130609,21900,9.99
477,20130602,20130614,20130609,21900,4.99
487,20130602,20130614,20130609,21900,54.99
478,20130602,20130614,20130609,15816,9.99
477,20130602,20130614,20130609,15816,4.99
487,20130602,20130614,20130609,15816,54.99
477,20130602,20130614,20130609,11277,4.99
478,20130602,20130614,20130609,11277,9.99
481,20130602,20130614,20130609,11277,8.99
487,20130602,20130614,20130609,11277,54.99
476,20130602,20130614,20130609,19851,69.99
488,20130602,20130614,20130609,19851,53.99
476,20130602,20130614,20130609,19707,69.99
225,20130602,20130614,20130609,19707,8.99
474,20130602,20130614,20130609,19692,69.99
467,20130602,20130614,20130609,19692,24.49
475,20130602,20130614,20130609,19153,69.99
477,20130602,20130614,20130609,26185,4.99
225,20130602,20130614,20130609,26185,8.99
491,20130602,20130614,20130609,26185,53.99
528,20130602,20130614,20130609,16234,4.99
482,20130602,20130614,20130609,16234,8.99
477,20130602,20130614,20130609,24947,4.99
217,20130602,20130614,20130609,24947,34.99
528,20130602,20130614,20130609,14592,4.99
528,20130602,20130614,20130609,17706,4.99
535,20130602,20130614,20130609,17706,24.99
484,20130602,20130614,20130609,17706,7.95
225,20130602,20130614,20130609,11473,8.99
489,20130602,20130614,20130609,11473,53.99
536,20130602,20130614,20130609,16434,29.99
528,20130602,20130614,20130609,16434,4.99
217,20130602,20130614,20130609,16434,34.99
529,20130602,20130614,20130609,19519,3.99
222,20130602,20130614,20130609,19519,34.99
536,20130602,20130614,20130609,17737,29.99
536,20130602,20130614,20130609,20908,29.99
528,20130602,20130614,20130609,20908,4.99
214,20130602,20130614,20130609,20908,34.99
225,20130602,20130614,20130609,20908,8.99
477,20130602,20130614,20130609,20967,4.99
536,20130602,20130614,20130609,18628,29.99
528,20130602,20130614,20130609,18628,4.99
217,20130602,20130614,20130609,18628,34.99
228,20130602,20130614,20130609,18628,49.99
225,20130602,20130614,20130609,18628,8.99
530,20130602,20130614,20130609,12835,4.99
214,20130602,20130614,20130609,12835,34.99
530,20130602,20130614,20130609,15441,4.99
214,20130602,20130614,20130609,15441,34.99
528,20130602,20130614,20130609,11312,4.99
537,20130602,20130614,20130609,11312,35.00
374,20130602,20130614,20130609,20476,2443.35
477,20130602,20130614,20130609,20476,4.99
479,20130602,20130614,20130609,20476,8.99
487,20130602,20130614,20130609,20476,54.99
482,20130602,20130614,20130609,20476,8.99
592,20130602,20130614,20130609,19696,564.99
528,20130602,20130614,20130609,19696,4.99
535,20130602,20130614,20130609,19696,24.99
480,20130602,20130614,20130609,19696,2.29
599,20130602,20130614,20130609,15901,539.99
490,20130602,20130614,20130609,15901,53.99
355,20130602,20130614,20130609,13885,2319.99
485,20130602,20130614,20130609,13885,21.98
214,20130602,20130614,20130609,13885,34.99
463,20130602,20130614,20130609,13885,24.49
363,20130602,20130614,20130609,14239,2294.99
361,20130602,20130614,20130609,14006,2294.99
569,20130602,20130614,20130609,12402,742.35
214,20130602,20130614,20130609,12402,34.99
560,20130602,20130614,20130609,12459,1214.85
217,20130602,20130614,20130609,12459,34.99
390,20130602,20130614,20130609,24461,1120.49
382,20130602,20130614,20130609,24924,1120.49
479,20130602,20130614,20130609,24924,8.99
477,20130602,20130614,20130609,24924,4.99
225,20130602,20130614,20130609,24924,8.99
225,20130602,20130614,20130609,22579,8.99
605,20130602,20130614,20130609,22579,539.99
384,20130602,20130614,20130609,24467,1120.49
214,20130602,20130614,20130609,24467,34.99
562,20130602,20130614,20130609,27864,2384.07
489,20130602,20130614,20130609,27864,53.99
225,20130602,20130614,20130609,27864,8.99
561,20130602,20130614,20130609,11444,2384.07
585,20130602,20130614,20130609,29019,742.35
214,20130602,20130614,20130609,29019,34.99
567,20130602,20130614,20130609,26607,742.35
577,20130602,20130614,20130609,25403,1214.85
541,20130602,20130614,20130609,25403,28.99
530,20130602,20130614,20130609,25403,4.99
222,20130602,20130614,20130609,25403,34.99
390,20130602,20130614,20130609,20195,1120.49
491,20130602,20130614,20130609,20195,53.99
384,20130602,20130614,20130609,19116,1120.49
488,20130602,20130614,20130609,19116,53.99
225,20130602,20130614,20130609,19116,8.99
580,20130602,20130614,20130609,17269,1700.99
539,20130602,20130614,20130609,17269,24.99
480,20130602,20130614,20130609,17269,2.29
386,20130602,20130614,20130609,20833,1120.49
388,20130602,20130614,20130609,24031,1120.49
237,20130602,20130614,20130609,24031,49.99
605,20130602,20130614,20130609,22443,539.99
479,20130602,20130614,20130609,22443,8.99
477,20130602,20130614,20130609,22443,4.99
574,20130602,20130614,20130609,25735,2384.07
479,20130602,20130614,20130609,25735,8.99
225,20130602,20130614,20130609,25735,8.99
477,20130602,20130614,20130609,25735,4.99
535,20130603,20130615,20130610,12036,24.99
480,20130603,20130615,20130610,12036,2.29
475,20130603,20130615,20130610,22574,69.99
478,20130603,20130615,20130610,29117,9.99
529,20130603,20130615,20130610,16177,3.99
540,20130603,20130615,20130610,16177,32.60
480,20130603,20130615,20130610,16177,2.29
581,20130603,20130615,20130610,17769,1700.99
539,20130603,20130615,20130610,17769,24.99
480,20130603,20130615,20130610,17769,2.29
588,20130603,20130615,20130610,14138,769.49
485,20130603,20130615,20130610,14138,21.98
234,20130603,20130615,20130610,14138,49.99
467,20130603,20130615,20130610,14138,24.49
237,20130603,20130615,20130610,11850,49.99
535,20130603,20130615,20130610,26466,24.99
530,20130603,20130615,20130610,11505,4.99
480,20130603,20130615,20130610,11505,2.29
540,20130603,20130615,20130610,24812,32.60
234,20130603,20130615,20130610,24812,49.99
535,20130603,20130615,20130610,12431,24.99
480,20130603,20130615,20130610,12431,2.29
528,20130603,20130615,20130610,26125,4.99
535,20130603,20130615,20130610,26125,24.99
536,20130603,20130615,20130610,11827,29.99
528,20130603,20130615,20130610,11827,4.99
222,20130603,20130615,20130610,11827,34.99
536,20130603,20130615,20130610,23500,29.99
528,20130603,20130615,20130610,23500,4.99
536,20130603,20130615,20130610,22160,29.99
528,20130603,20130615,20130610,22160,4.99
480,20130603,20130615,20130610,22160,2.29
478,20130603,20130615,20130610,21917,9.99
477,20130603,20130615,20130610,21917,4.99
487,20130603,20130615,20130610,21917,54.99
536,20130603,20130615,20130610,22991,29.99
528,20130603,20130615,20130610,22991,4.99
478,20130603,20130615,20130610,21579,9.99
477,20130603,20130615,20130610,21579,4.99
477,20130603,20130615,20130610,18365,4.99
214,20130603,20130615,20130610,18365,34.99
485,20130603,20130615,20130610,13850,21.98
217,20130603,20130615,20130610,13850,34.99
528,20130603,20130615,20130610,14971,4.99
222,20130603,20130615,20130610,14971,34.99
485,20130603,20130615,20130610,18187,21.98
478,20130603,20130615,20130610,18187,9.99
477,20130603,20130615,20130610,18187,4.99
484,20130603,20130615,20130610,18187,7.95
539,20130603,20130615,20130610,16535,24.99
225,20130603,20130615,20130610,16535,8.99
529,20130603,20130615,20130610,16535,3.99
528,20130603,20130615,20130610,13781,4.99
536,20130603,20130615,20130610,13781,29.99
217,20130603,20130615,20130610,13781,34.99
529,20130603,20130615,20130610,26417,3.99
480,20130603,20130615,20130610,26417,2.29
541,20130603,20130615,20130610,20730,28.99
530,20130603,20130615,20130610,20730,4.99
222,20130603,20130615,20130610,20730,34.99
530,20130603,20130615,20130610,25666,4.99
217,20130603,20130615,20130610,25666,34.99
537,20130603,20130615,20130610,12092,35.00
528,20130603,20130615,20130610,12092,4.99
480,20130603,20130615,20130610,12092,2.29
485,20130603,20130615,20130610,17347,21.98
478,20130603,20130615,20130610,14199,9.99
477,20130603,20130615,20130610,14199,4.99
217,20130603,20130615,20130610,14199,34.99
485,20130603,20130615,20130610,16085,21.98
222,20130603,20130615,20130610,16085,34.99
588,20130603,20130615,20130610,14413,769.49
476,20130603,20130615,20130610,14413,69.99
231,20130603,20130615,20130610,14413,49.99
587,20130603,20130615,20130610,18936,769.49
475,20130603,20130615,20130610,18936,69.99
589,20130603,20130615,20130610,14559,769.49
476,20130603,20130615,20130610,14559,69.99
225,20130603,20130615,20130610,14559,8.99
596,20130603,20130615,20130610,12763,539.99
477,20130603,20130615,20130610,12763,4.99
478,20130603,20130615,20130610,12763,9.99
214,20130603,20130615,20130610,12763,34.99
355,20130603,20130615,20130610,15304,2319.99
477,20130603,20130615,20130610,15304,4.99
478,20130603,20130615,20130610,15304,9.99
214,20130603,20130615,20130610,15304,34.99
363,20130603,20130615,20130610,13907,2294.99
483,20130603,20130615,20130610,13907,120.00
359,20130603,20130615,20130610,13484,2294.99
537,20130603,20130615,20130610,13484,35.00
528,20130603,20130615,20130610,13484,4.99
214,20130603,20130615,20130610,13484,34.99
359,20130603,20130615,20130610,14112,2294.99
485,20130603,20130615,20130610,14112,21.98
222,20130603,20130615,20130610,14112,34.99
481,20130603,20130615,20130610,14112,8.99
357,20130603,20130615,20130610,14242,2319.99
225,20130603,20130615,20130610,14242,8.99
485,20130603,20130615,20130610,14242,21.98
357,20130603,20130615,20130610,11776,2319.99
485,20130603,20130615,20130610,11776,21.98
486,20130603,20130615,20130610,11776,159.00
357,20130603,20130615,20130610,14598,2319.99
537,20130603,20130615,20130610,14598,35.00
528,20130603,20130615,20130610,14598,4.99
485,20130603,20130615,20130610,14598,21.98
225,20130603,20130615,20130610,14598,8.99
487,20130603,20130615,20130610,14598,54.99
361,20130603,20130615,20130610,11775,2294.99
528,20130603,20130615,20130610,11775,4.99
537,20130603,20130615,20130610,11775,35.00
565,20130603,20130615,20130610,12404,742.35
225,20130603,20130615,20130610,12404,8.99
222,20130603,20130615,20130610,12404,34.99
582,20130603,20130615,20130610,19631,1700.99
581,20130603,20130615,20130610,14523,1700.99
222,20130603,20130615,20130610,14523,34.99
372,20130603,20130615,20130610,17329,2443.35
380,20130603,20130615,20130610,17286,2443.35
484,20130603,20130615,20130610,17286,7.95
382,20130603,20130615,20130610,17726,1120.49
479,20130603,20130615,20130610,17726,8.99
477,20130603,20130615,20130610,17726,4.99
225,20130603,20130615,20130610,17726,8.99
594,20130603,20130615,20130610,12240,564.99
566,20130603,20130615,20130610,26520,742.35
541,20130603,20130615,20130610,26520,28.99
530,20130603,20130615,20130610,26520,4.99
480,20130603,20130615,20130610,26520,2.29
577,20130603,20130615,20130610,25395,1214.85
481,20130603,20130615,20130610,25395,8.99
561,20130603,20130615,20130610,25193,2384.07
222,20130603,20130615,20130610,25193,34.99
384,20130603,20130615,20130610,19526,1120.49
225,20130603,20130615,20130610,19526,8.99
231,20130603,20130615,20130610,19526,49.99
382,20130603,20130615,20130610,20111,1120.49
479,20130603,20130615,20130610,20111,8.99
477,20130603,20130615,20130610,20111,4.99
214,20130603,20130615,20130610,20111,34.99
388,20130603,20130615,20130610,19436,1120.49
529,20130603,20130615,20130610,19436,3.99
539,20130603,20130615,20130610,19436,24.99
480,20130603,20130615,20130610,19436,2.29
484,20130603,20130615,20130610,19436,7.95
386,20130603,20130615,20130610,27183,1120.49
539,20130603,20130615,20130610,27183,24.99
480,20130603,20130615,20130610,27183,2.29
606,20130603,20130615,20130610,26817,539.99
479,20130603,20130615,20130610,26817,8.99
477,20130603,20130615,20130610,26817,4.99
604,20130603,20130615,20130610,26947,539.99
214,20130603,20130615,20130610,26947,34.99
228,20130603,20130615,20130610,26947,49.99
574,20130603,20130615,20130610,29473,2384.07
214,20130603,20130615,20130610,29473,34.99
576,20130603,20130615,20130610,15085,2384.07
214,20130603,20130615,20130610,15085,34.99
562,20130603,20130615,20130610,12655,2384.07
222,20130603,20130615,20130610,12655,34.99
225,20130603,20130615,20130610,29068,8.99
568,20130603,20130615,20130610,29068,742.35
584,20130603,20130615,20130610,22580,539.99
479,20130603,20130615,20130610,22580,8.99
477,20130603,20130615,20130610,22580,4.99
491,20130603,20130615,20130610,22580,53.99
359,20130604,20130616,20130611,14164,2294.99
477,20130604,20130616,20130611,14164,4.99
478,20130604,20130616,20130611,14164,9.99
217,20130604,20130616,20130611,14164,34.99
361,20130604,20130616,20130611,12394,2294.99
485,20130604,20130616,20130611,12394,21.98
487,20130604,20130616,20130611,12394,54.99
357,20130604,20130616,20130611,13406,2319.99
478,20130604,20130616,20130611,13406,9.99
