DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20120623,2012-06-23,Saturday,25,June,Jun,6,2,2012
20120624,2012-06-24,Sunday,26,June,Jun,6,2,2012
20120625,2012-06-25,Monday,26,June,Jun,6,2,2012
20120626,2012-06-26,Tuesday,26,June,Jun,6,2,2012
20120627,2012-06-27,Wednesday,26,June,Jun,6,2,2012
20120628,2012-06-28,Thursday,26,June,Jun,6,2,2012
20120629,2012-06-29,Friday,26,June,Jun,6,2,2012
20120630,2012-06-30,Saturday,26,June,Jun,6,2,2012
20120701,2012-07-01,Sunday,27,July,Jul,7,3,2012
20120702,2012-07-02,Monday,27,July,Jul,7,3,2012
20120703,2012-07-03,Tuesday,27,July,Jul,7,3,2012
20120704,2012-07-04,Wednesday,27,July,Jul,7,3,2012
20120705,2012-07-05,Thursday,27,July,Jul,7,3,2012
20120706,2012-07-06,Friday,27,July,Jul,7,3,2012
20120707,2012-07-07,Saturday,27,July,Jul,7,3,2012
20120708,2012-07-08,Sunday,28,July,Jul,7,3,2012
20120709,2012-07-09,Monday,28,July,Jul,7,3,2012
20120710,2012-07-10,Tuesday,28,July,Jul,7,3,2012
20120711,2012-07-11,Wednesday,28,July,Jul,7,3,2012
20120712,2012-07-12,Thursday,28,July,Jul,7,3,2012
20120713,2012-07-13,Friday,28,July,Jul,7,3,2012
20120714,2012-07-14,Saturday,28,July,Jul,7,3,2012
20120715,2012-07-15,Sunday,29,July,Jul,7,3,2012
20120716,2012-07-16,Monday,29,July,Jul,7,3,2012
20120717,2012-07-17,Tuesday,29,July,Jul,7,3,2012
20120718,2012-07-18,Wednesday,29,July,Jul,7,3,2012
20120719,2012-07-19,Thursday,29,July,Jul,7,3,2012
20120720,2012-07-20,Friday,29,July,Jul,7,3,2012
20120721,2012-07-21,Saturday,29,July,Jul,7,3,2012
20120722,2012-07-22,Sunday,30,July,Jul,7,3,2012
20120723,2012-07-23,Monday,30,July,Jul,7,3,2012
20120724,2012-07-24,Tuesday,30,July,Jul,7,3,2012
20120725,2012-07-25,Wednesday,30,July,Jul,7,3,2012
20120726,2012-07-26,Thursday,30,July,Jul,7,3,2012
20120727,2012-07-27,Friday,30,July,Jul,7,3,2012
20120728,2012-07-28,Saturday,30,July,Jul,7,3,2012
20120729,2012-07-29,Sunday,31,July,Jul,7,3,2012
20120730,2012-07-30,Monday,31,July,Jul,7,3,2012
20120731,2012-07-31,Tuesday,31,July,Jul,7,3,2012
20120801,2012-08-01,Wednesday,31,August,Aug,8,3,2012
20120802,2012-08-02,Thursday,31,August,Aug,8,3,2012
20120803,2012-08-03,Friday,31,August,Aug,8,3,2012
20120804,2012-08-04,Saturday,31,August,Aug,8,3,2012
20120805,2012-08-05,Sunday,32,August,Aug,8,3,2012
20120806,2012-08-06,Monday,32,August,Aug,8,3,2012
20120807,2012-08-07,Tuesday,32,August,Aug,8,3,2012
20120808,2012-08-08,Wednesday,32,August,Aug,8,3,2012
20120809,2012-08-09,Thursday,32,August,Aug,8,3,2012
20120810,2012-08-10,Friday,32,August,Aug,8,3,2012
20120811,2012-08-11,Saturday,32,August,Aug,8,3,2012
20120812,2012-08-12,Sunday,33,August,Aug,8,3,2012
20120813,2012-08-13,Monday,33,August,Aug,8,3,2012
20120814,2012-08-14,Tuesday,33,August,Aug,8,3,2012
20120815,2012-08-15,Wednesday,33,August,Aug,8,3,2012
20120816,2012-08-16,Thursday,33,August,Aug,8,3,2012
20120817,2012-08-17,Friday,33,August,Aug,8,3,2012
20120818,2012-08-18,Saturday,33,August,Aug,8,3,2012
20120819,2012-08-19,Sunday,34,August,Aug,8,3,2012
20120820,2012-08-20,Monday,34,August,Aug,8,3,2012
20120821,2012-08-21,Tuesday,34,August,Aug,8,3,2012
20120822,2012-08-22,Wednesday,34,August,Aug,8,3,2012
20120823,2012-08-23,Thursday,34,August,Aug,8,3,2012
20120824,2012-08-24,Friday,34,August,Aug,8,3,2012
20120825,2012-08-25,Saturday,34,August,Aug,8,3,2012
20120826,2012-08-26,Sunday,35,August,Aug,8,3,2012
20120827,2012-08-27,Monday,35,August,Aug,8,3,2012
20120828,2012-08-28,Tuesday,35,August,Aug,8,3,2012
20120829,2012-08-29,Wednesday,35,August,Aug,8,3,2012
20120830,2012-08-30,Thursday,35,August,Aug,8,3,2012
20120831,2012-08-31,Friday,35,August,Aug,8,3,2012
20120901,2012-09-01,Saturday,35,September,Sep,9,3,2012
20120902,2012-09-02,Sunday,36,September,Sep,9,3,2012
20120903,2012-09-03,Monday,36,September,Sep,9,3,2012
20120904,2012-09-04,Tuesday,36,September,Sep,9,3,2012
20120905,2012-09-05,Wednesday,36,September,Sep,9,3,2012
20120906,2012-09-06,Thursday,36,September,Sep,9,3,2012
20120907,2012-09-07,Friday,36,September,Sep,9,3,2012
20120908,2012-09-08,Saturday,36,September,Sep,9,3,2012
20120909,2012-09-09,Sunday,37,September,Sep,9,3,2012
20120910,2012-09-10,Monday,37,September,Sep,9,3,2012
20120911,2012-09-11,Tuesday,37,September,Sep,9,3,2012
20120912,2012-09-12,Wednesday,37,September,Sep,9,3,2012
20120913,2012-09-13,Thursday,37,September,Sep,9,3,2012
20120914,2012-09-14,Friday,37,September,Sep,9,3,2012
20120915,2012-09-15,Saturday,37,September,Sep,9,3,2012
20120916,2012-09-16,Sunday,38,September,Sep,9,3,2012
20120917,2012-09-17,Monday,38,September,Sep,9,3,2012
20120918,2012-09-18,Tuesday,38,September,Sep,9,3,2012
20120919,2012-09-19,Wednesday,38,September,Sep,9,3,2012
20120920,2012-09-20,Thursday,38,September,Sep,9,3,2012
20120921,2012-09-21,Friday,38,September,Sep,9,3,2012
20120922,2012-09-22,Saturday,38,September,Sep,9,3,2012
20120923,2012-09-23,Sunday,39,September,Sep,9,3,2012
20120924,2012-09-24,Monday,39,September,Sep,9,3,2012
20120925,2012-09-25,Tuesday,39,September,Sep,9,3,2012
20120926,2012-09-26,Wednesday,39,September,Sep,9,3,2012
20120927,2012-09-27,Thursday,39,September,Sep,9,3,2012
20120928,2012-09-28,Friday,39,September,Sep,9,3,2012
20120929,2012-09-29,Saturday,39,September,Sep,9,3,2012
20120930,2012-09-30,Sunday,40,September,Sep,9,3,2012
20121001,2012-10-01,Monday,40,October,Oct,10,4,2012
20121002,2012-10-02,Tuesday,40,October,Oct,10,4,2012
20121003,2012-10-03,Wednesday,40,October,Oct,10,4,2012
20121004,2012-10-04,Thursday,40,October,Oct,10,4,2012
20121005,2012-10-05,Friday,40,October,Oct,10,4,2012
20121006,2012-10-06,Saturday,40,October,Oct,10,4,2012
20121007,2012-10-07,Sunday,41,October,Oct,10,4,2012
20121008,2012-10-08,Monday,41,October,Oct,10,4,2012
20121009,2012-10-09,Tuesday,41,October,Oct,10,4,2012
20121010,2012-10-10,Wednesday,41,October,Oct,10,4,2012
20121011,2012-10-11,Thursday,41,October,Oct,10,4,2012
20121012,2012-10-12,Friday,41,October,Oct,10,4,2012
20121013,2012-10-13,Saturday,41,October,Oct,10,4,2012
20121014,2012-10-14,Sunday,42,October,Oct,10,4,2012
20121015,2012-10-15,Monday,42,October,Oct,10,4,2012
20121016,2012-10-16,Tuesday,42,October,Oct,10,4,2012
20121017,2012-10-17,Wednesday,42,October,Oct,10,4,2012
20121018,2012-10-18,Thursday,42,October,Oct,10,4,2012
20121019,2012-10-19,Friday,42,October,Oct,10,4,2012
20121020,2012-10-20,Saturday,42,October,Oct,10,4,2012
20121021,2012-10-21,Sunday,43,October,Oct,10,4,2012
20121022,2012-10-22,Monday,43,October,Oct,10,4,2012
20121023,2012-10-23,Tuesday,43,October,Oct,10,4,2012
20121024,2012-10-24,Wednesday,43,October,Oct,10,4,2012
20121025,2012-10-25,Thursday,43,October,Oct,10,4,2012
20121026,2012-10-26,Friday,43,October,Oct,10,4,2012
20121027,2012-10-27,Saturday,43,October,Oct,10,4,2012
20121028,2012-10-28,Sunday,44,October,Oct,10,4,2012
20121029,2012-10-29,Monday,44,October,Oct,10,4,2012
20121030,2012-10-30,Tuesday,44,October,Oct,10,4,2012
20121031,2012-10-31,Wednesday,44,October,Oct,10,4,2012
20121101,2012-11-01,Thursday,44,November,Nov,11,4,2012
20121102,2012-11-02,Friday,44,November,Nov,11,4,2012
20121103,2012-11-03,Saturday,44,November,Nov,11,4,2012
20121104,2012-11-04,Sunday,45,November,Nov,11,4,2012
20121105,2012-11-05,Monday,45,November,Nov,11,4,2012
20121106,2012-11-06,Tuesday,45,November,Nov,11,4,2012
20121107,2012-11-07,Wednesday,45,November,Nov,11,4,2012
20121108,2012-11-08,Thursday,45,November,Nov,11,4,2012
20121109,2012-11-09,Friday,45,November,Nov,11,4,2012
20121110,2012-11-10,Saturday,45,November,Nov,11,4,2012
20121111,2012-11-11,Sunday,46,November,Nov,11,4,2012
20121112,2012-11-12,Monday,46,November,Nov,11,4,2012
20121113,2012-11-13,Tuesday,46,November,Nov,11,4,2012
20121114,2012-11-14,Wednesday,46,November,Nov,11,4,2012
20121115,2012-11-15,Thursday,46,November,Nov,11,4,2012
20121116,2012-11-16,Friday,46,November,Nov,11,4,2012
20121117,2012-11-17,Saturday,46,November,Nov,11,4,2012
20121118,2012-11-18,Sunday,47,November,Nov,11,4,2012
20121119,2012-11-19,Monday,47,November,Nov,11,4,2012
20121120,2012-11-20,Tuesday,47,November,Nov,11,4,2012
20121121,2012-11-21,Wednesday,47,November,Nov,11,4,2012
20121122,2012-11-22,Thursday,47,November,Nov,11,4,2012
20121123,2012-11-23,Friday,47,November,Nov,11,4,2012
20121124,2012-11-24,Saturday,47,November,Nov,11,4,2012
20121125,2012-11-25,Sunday,48,November,Nov,11,4,2012
20121126,2012-11-26,Monday,48,November,Nov,11,4,2012
20121127,2012-11-27,Tuesday,48,November,Nov,11,4,2012
20121128,2012-11-28,Wednesday,48,November,Nov,11,4,2012
20121129,2012-11-29,Thursday,48,November,Nov,11,4,2012
20121130,2012-11-30,Friday,48,November,Nov,11,4,2012
20121201,2012-12-01,Saturday,48,December,Dec,12,4,2012
20121202,2012-12-02,Sunday,49,December,Dec,12,4,2012
20121203,2012-12-03,Monday,49,December,Dec,12,4,2012
20121204,2012-12-04,Tuesday,49,December,Dec,12,4,2012
20121205,2012-12-05,Wednesday,49,December,Dec,12,4,2012
20121206,2012-12-06,Thursday,49,December,Dec,12,4,2012
20121207,2012-12-07,Friday,49,December,Dec,12,4,2012
20121208,2012-12-08,Saturday,49,December,Dec,12,4,2012
20121209,2012-12-09,Sunday,50,December,Dec,12,4,2012
20121210,2012-12-10,Monday,50,December,Dec,12,4,2012
20121211,2012-12-11,Tuesday,50,December,Dec,12,4,2012
20121212,2012-12-12,Wednesday,50,December,Dec,12,4,2012
20121213,2012-12-13,Thursday,50,December,Dec,12,4,2012
20121214,2012-12-14,Friday,50,December,Dec,12,4,2012
20121215,2012-12-15,Saturday,50,December,Dec,12,4,2012
20121216,2012-12-16,Sunday,51,December,Dec,12,4,2012
20121217,2012-12-17,Monday,51,December,Dec,12,4,2012
20121218,2012-12-18,Tuesday,51,December,Dec,12,4,2012
20121219,2012-12-19,Wednesday,51,December,Dec,12,4,2012
20121220,2012-12-20,Thursday,51,December,Dec,12,4,2012
20121221,2012-12-21,Friday,51,December,Dec,12,4,2012
20121222,2012-12-22,Saturday,51,December,Dec,12,4,2012
20121223,2012-12-23,Sunday,52,December,Dec,12,4,2012
20121224,2012-12-24,Monday,52,December,Dec,12,4,2012
20121225,2012-12-25,Tuesday,52,December,Dec,12,4,2012
20121226,2012-12-26,Wednesday,52,December,Dec,12,4,2012
20121227,2012-12-27,Thursday,52,December,Dec,12,4,2012
20121228,2012-12-28,Friday,52,December,Dec,12,4,2012
20121229,2012-12-29,Saturday,52,December,Dec,12,4,2012
20121230,2012-12-30,Sunday,53,December,Dec,12,4,2012
20121231,2012-12-31,Monday,53,December,Dec,12,4,2012
20110101,2011-01-01,Saturday,1,January,Jan,1,1,2011
20110102,2011-01-02,Sunday,2,January,Jan,1,1,2011
20110103,2011-01-03,Monday,2,January,Jan,1,1,2011
20110104,2011-01-04,Tuesday,2,January,Jan,1,1,2011
20110105,2011-01-05,Wednesday,2,January,Jan,1,1,2011
20110106,2011-01-06,Thursday,2,January,Jan,1,1,2011
20110107,2011-01-07,Friday,2,January,Jan,1,1,2011
20110108,2011-01-08,Saturday,2,January,Jan,1,1,2011
20110109,2011-01-09,Sunday,3,January,Jan,1,1,2011
20110110,2011-01-10,Monday,3,January,Jan,1,1,2011
20110111,2011-01-11,Tuesday,3,January,Jan,1,1,2011
20110112,2011-01-12,Wednesday,3,January,Jan,1,1,2011
20110113,2011-01-13,Thursday,3,January,Jan,1,1,2011
20110114,2011-01-14,Friday,3,January,Jan,1,1,2011
20110115,2011-01-15,Saturday,3,January,Jan,1,1,2011
20110116,2011-01-16,Sunday,4,January,Jan,1,1,2011
20110117,2011-01-17,Monday,4,January,Jan,1,1,2011
20110118,2011-01-18,Tuesday,4,January,Jan,1,1,2011
20110119,2011-01-19,Wednesday,4,January,Jan,1,1,2011
20110120,2011-01-20,Thursday,4,January,Jan,1,1,2011
20110121,2011-01-21,Friday,4,January,Jan,1,1,2011
20110122,2011-01-22,Saturday,4,January,Jan,1,1,2011
20110123,2011-01-23,Sunday,5,January,Jan,1,1,2011
20110124,2011-01-24,Monday,5,January,Jan,1,1,2011
20110125,2011-01-25,Tuesday,5,January,Jan,1,1,2011
20110126,2011-01-26,Wednesday,5,January,Jan,1,1,2011
20110127,2011-01-27,Thursday,5,January,Jan,1,1,2011
20110128,2011-01-28,Friday,5,January,Jan,1,1,2011
20110129,2011-01-29,Saturday,5,January,Jan,1,1,2011
20110130,2011-01-30,Sunday,6,January,Jan,1,1,2011
20110131,2011-01-31,Monday,6,January,Jan,1,1,2011
20110201,2011-02-01,Tuesday,6,February,Feb,2,1,2011
20110202,2011-02-02,Wednesday,6,February,Feb,2,1,2011
20110203,2011-02-03,Thursday,6,February,Feb,2,1,2011
20110204,2011-02-04,Friday,6,February,Feb,2,1,2011
20110205,2011-02-05,Saturday,6,February,Feb,2,1,2011
20110206,2011-02-06,Sunday,7,February,Feb,2,1,2011
20110207,2011-02-07,Monday,7,February,Feb,2,1,2011
20110208,2011-02-08,Tuesday,7,February,Feb,2,1,2011
20110209,2011-02-09,Wednesday,7,February,Feb,2,1,2011
20110210,2011-02-10,Thursday,7,February,Feb,2,1,2011
20110211,2011-02-11,Friday,7,February,Feb,2,1,2011
20110212,2011-02-12,Saturday,7,February,Feb,2,1,2011
20110213,2011-02-13,Sunday,8,February,Feb,2,1,2011
20110214,2011-02-14,Monday,8,February,Feb,2,1,2011
20110215,2011-02-15,Tuesday,8,February,Feb,2,1,2011
20110216,2011-02-16,Wednesday,8,February,Feb,2,1,2011
20110217,2011-02-17,Thursday,8,February,Feb,2,1,2011
20110218,2011-02-18,Friday,8,February,Feb,2,1,2011
20110219,2011-02-19,Saturday,8,February,Feb,2,1,2011
20110220,2011-02-20,Sunday,9,February,Feb,2,1,2011
20110221,2011-02-21,Monday,9,February,Feb,2,1,2011
20110222,2011-02-22,Tuesday,9,February,Feb,2,1,2011
20110223,2011-02-23,Wednesday,9,February,Feb,2,1,2011
20110224,2011-02-24,Thursday,9,February,Feb,2,1,2011
20110225,2011-02-25,Friday,9,February,Feb,2,1,2011
20110226,2011-02-26,Saturday,9,February,Feb,2,1,2011
20110227,2011-02-27,Sunday,10,February,Feb,2,1,2011
20110228,2011-02-28,Monday,10,February,Feb,2,1,2011
20110301,2011-03-01,Tuesday,10,March,Mar,3,1,2011
20110302,2011-03-02,Wednesday,10,March,Mar,3,1,2011
20110303,2011-03-03,Thursday,10,March,Mar,3,1,2011
20110304,2011-03-04,Friday,10,March,Mar,3,1,2011
20110305,2011-03-05,Saturday,10,March,Mar,3,1,2011
20110306,2011-03-06,Sunday,11,March,Mar,3,1,2011
20110307,2011-03-07,Monday,11,March,Mar,3,1,2011
20110308,2011-03-08,Tuesday,11,March,Mar,3,1,2011
20110309,2011-03-09,Wednesday,11,March,Mar,3,1,2011
20110310,2011-03-10,Thursday,11,March,Mar,3,1,2011
20110311,2011-03-11,Friday,11,March,Mar,3,1,2011
20110312,2011-03-12,Saturday,11,March,Mar,3,1,2011
20110313,2011-03-13,Sunday,12,March,Mar,3,1,2011
20110314,2011-03-14,Monday,12,March,Mar,3,1,2011
20110315,2011-03-15,Tuesday,12,March,Mar,3,1,2011
20110316,2011-03-16,Wednesday,12,March,Mar,3,1,2011
20110317,2011-03-17,Thursday,12,March,Mar,3,1,2011
20110318,2011-03-18,Friday,12,March,Mar,3,1,2011
20110319,2011-03-19,Saturday,12,March,Mar,3,1,2011
20110320,2011-03-20,Sunday,13,March,Mar,3,1,2011
20110321,2011-03-21,Monday,13,March,Mar,3,1,2011
20110322,2011-03-22,Tuesday,13,March,Mar,3,1,2011
20110323,2011-03-23,Wednesday,13,March,Mar,3,1,2011
20110324,2011-03-24,Thursday,13,March,Mar,3,1,2011
20110325,2011-03-25,Friday,13,March,Mar,3,1,2011
20110326,2011-03-26,Saturday,13,March,Mar,3,1,2011
20110327,2011-03-27,Sunday,14,March,Mar,3,1,2011
20110328,2011-03-28,Monday,14,March,Mar,3,1,2011
20110329,2011-03-29,Tuesday,14,March,Mar,3,1,2011
20110330,2011-03-30,Wednesday,14,March,Mar,3,1,2011
20110331,2011-03-31,Thursday,14,March,Mar,3,1,2011
20110401,2011-04-01,Friday,14,April,Apr,4,2,2011
20110402,2011-04-02,Saturday,14,April,Apr,4,2,2011
20110403,2011-04-03,Sunday,15,April,Apr,4,2,2011
20110404,2011-04-04,Monday,15,April,Apr,4,2,2011
20110405,2011-04-05,Tuesday,15,April,Apr,4,2,2011
20110406,2011-04-06,Wednesday,15,April,Apr,4,2,2011
20110407,2011-04-07,Thursday,15,April,Apr,4,2,2011
20110408,2011-04-08,Friday,15,April,Apr,4,2,2011
20110409,2011-04-09,Saturday,15,April,Apr,4,2,2011
20110410,2011-04-10,Sunday,16,April,Apr,4,2,2011
20110411,2011-04-11,Monday,16,April,Apr,4,2,2011
20110412,2011-04-12,Tuesday,16,April,Apr,4,2,2011
20110413,2011-04-13,Wednesday,16,April,Apr,4,2,2011
20110414,2011-04-14,Thursday,16,April,Apr,4,2,2011
20110415,2011-04-15,Friday,16,April,Apr,4,2,2011
20110416,2011-04-16,Saturday,16,April,Apr,4,2,2011
20110417,2011-04-17,Sunday,17,April,Apr,4,2,2011
20110418,2011-04-18,Monday,17,April,Apr,4,2,2011
20110419,2011-04-19,Tuesday,17,April,Apr,4,2,2011
20110420,2011-04-20,Wednesday,17,April,Apr,4,2,2011
20110421,2011-04-21,Thursday,17,April,Apr,4,2,2011
20110422,2011-04-22,Friday,17,April,Apr,4,2,2011
20110423,2011-04-23,Saturday,17,April,Apr,4,2,2011
20110424,2011-04-24,Sunday,18,April,Apr,4,2,2011
20110425,2011-04-25,Monday,18,April,Apr,4,2,2011
20110426,2011-04-26,Tuesday,18,April,Apr,4,2,2011
20110427,2011-04-27,Wednesday,18,April,Apr,4,2,2011
20110428,2011-04-28,Thursday,18,April,Apr,4,2,2011
20110429,2011-04-29,Friday,18,April,Apr,4,2,2011
20110430,2011-04-30,Saturday,18,April,Apr,4,2,2011
20110501,2011-05-01,Sunday,19,May,May,5,2,2011
20110502,2011-05-02,Monday,19,May,May,5,2,2011
20110503,2011-05-03,Tuesday,19,May,May,5,2,2011
20110504,2011-05-04,Wednesday,19,May,May,5,2,2011
20110505,2011-05-05,Thursday,19,May,May,5,2,2011
20110506,2011-05-06,Friday,19,May,May,5,2,2011
20110507,2011-05-07,Saturday,19,May,May,5,2,2011
20110508,2011-05-08,Sunday,20,May,May,5,2,2011
20110509,2011-05-09,Monday,20,May,May,5,2,2011
20110510,2011-05-10,Tuesday,20,May,May,5,2,2011
20110511,2011-05-11,Wednesday,20,May,May,5,2,2011
20110512,2011-05-12,Thursday,20,May,May,5,2,2011
20110513,2011-05-13,Friday,20,May,May,5,2,2011
20110514,2011-05-14,Saturday,20,May,May,5,2,2011
20110515,2011-05-15,Sunday,21,May,May,5,2,2011
20110516,2011-05-16,Monday,21,May,May,5,2,2011
20110517,2011-05-17,Tuesday,21,May,May,5,2,2011
20110518,2011-05-18,Wednesday,21,May,May,5,2,2011
20110519,2011-05-19,Thursday,21,May,May,5,2,2011
20110520,2011-05-20,Friday,21,May,May,5,2,2011
20110521,2011-05-21,Saturday,21,May,May,5,2,2011
20110522,2011-05-22,Sunday,22,May,May,5,2,2011
20110523,2011-05-23,Monday,22,May,May,5,2,2011
20110524,2011-05-24,Tuesday,22,May,May,5,2,2011
20110525,2011-05-25,Wednesday,22,May,May,5,2,2011
20110526,2011-05-26,Thursday,22,May,May,5,2,2011
20110527,2011-05-27,Friday,22,May,May,5,2,2011
20110528,2011-05-28,Saturday,22,May,May,5,2,2011
20110529,2011-05-29,Sunday,23,May,May,5,2,2011
20110530,2011-05-30,Monday,23,May,May,5,2,2011
20110531,2011-05-31,Tuesday,23,May,May,5,2,2011
20110601,2011-06-01,Wednesday,23,June,Jun,6,2,2011
20110602,2011-06-02,Thursday,23,June,Jun,6,2,2011
20110603,2011-06-03,Friday,23,June,Jun,6,2,2011
20110604,2011-06-04,Saturday,23,June,Jun,6,2,2011
20110605,2011-06-05,Sunday,24,June,Jun,6,2,2011
20110606,2011-06-06,Monday,24,June,Jun,6,2,2011
20110607,2011-06-07,Tuesday,24,June,Jun,6,2,2011
20110608,2011-06-08,Wednesday,24,June,Jun,6,2,2011
20110609,2011-06-09,Thursday,24,June,Jun,6,2,2011
20110610,2011-06-10,Friday,24,June,Jun,6,2,2011
20110611,2011-06-11,Saturday,24,June,Jun,6,2,2011
20110612,2011-06-12,Sunday,25,June,Jun,6,2,2011
20110613,2011-06-13,Monday,25,June,Jun,6,2,2011
20110614,2011-06-14,Tuesday,25,June,Jun,6,2,2011
20110615,2011-06-15,Wednesday,25,June,Jun,6,2,2011
20110616,2011-06-16,Thursday,25,June,Jun,6,2,2011
20110617,2011-06-17,Friday,25,June,Jun,6,2,2011
20110618,2011-06-18,Saturday,25,June,Jun,6,2,2011
20110619,2011-06-19,Sunday,26,June,Jun,6,2,2011
20110620,2011-06-20,Monday,26,June,Jun,6,2,2011
20110621,2011-06-21,Tuesday,26,June,Jun,6,2,2011
20110622,2011-06-22,Wednesday,26,June,Jun,6,2,2011
20110623,2011-06-23,Thursday,26,June,Jun,6,2,2011
20110624,2011-06-24,Friday,26,June,Jun,6,2,2011
20110625,2011-06-25,Saturday,26,June,Jun,6,2,2011
20110626,2011-06-26,Sunday,27,June,Jun,6,2,2011
20110627,2011-06-27,Monday,27,June,Jun,6,2,2011
20110628,2011-06-28,Tuesday,27,June,Jun,6,2,2011
20110629,2011-06-29,Wednesday,27,June,Jun,6,2,2011
20110630,2011-06-30,Thursday,27,June,Jun,6,2,2011
20110701,2011-07-01,Friday,27,July,Jul,7,3,2011
20110702,2011-07-02,Saturday,27,July,Jul,7,3,2011
20110703,2011-07-03,Sunday,28,July,Jul,7,3,2011
20110704,2011-07-04,Monday,28,July,Jul,7,3,2011
20110705,2011-07-05,Tuesday,28,July,Jul,7,3,2011
20110706,2011-07-06,Wednesday,28,July,Jul,7,3,2011
20110707,2011-07-07,Thursday,28,July,Jul,7,3,2011
20110708,2011-07-08,Friday,28,July,Jul,7,3,2011
20110709,2011-07-09,Saturday,28,July,Jul,7,3,2011
20110710,2011-07-10,Sunday,29,July,Jul,7,3,2011
20110711,2011-07-11,Monday,29,July,Jul,7,3,2011
20110712,2011-07-12,Tuesday,29,July,Jul,7,3,2011
20110713,2011-07-13,Wednesday,29,July,Jul,7,3,2011
20110714,2011-07-14,Thursday,29,July,Jul,7,3,2011
20110715,2011-07-15,Friday,29,July,Jul,7,3,2011
20110716,2011-07-16,Saturday,29,July,Jul,7,3,2011
20110717,2011-07-17,Sunday,30,July,Jul,7,3,2011
20110718,2011-07-18,Monday,30,July,Jul,7,3,2011
20110719,2011-07-19,Tuesday,30,July,Jul,7,3,2011
20110720,2011-07-20,Wednesday,30,July,Jul,7,3,2011
20110721,2011-07-21,Thursday,30,July,Jul,7,3,2011
20110722,2011-07-22,Friday,30,July,Jul,7,3,2011
20110723,2011-07-23,Saturday,30,July,Jul,7,3,2011
20110724,2011-07-24,Sunday,31,July,Jul,7,3,2011
20110725,2011-07-25,Monday,31,July,Jul,7,3,2011
20110726,2011-07-26,Tuesday,31,July,Jul,7,3,2011
20110727,2011-07-27,Wednesday,31,July,Jul,7,3,2011
20110728,2011-07-28,Thursday,31,July,Jul,7,3,2011
20110729,2011-07-29,Friday,31,July,Jul,7,3,2011
20110730,2011-07-30,Saturday,31,July,Jul,7,3,2011
20110731,2011-07-31,Sunday,32,July,Jul,7,3,2011
20110801,2011-08-01,Monday,32,August,Aug,8,3,2011
20110802,2011-08-02,Tuesday,32,August,Aug,8,3,2011
20110803,2011-08-03,Wednesday,32,August,Aug,8,3,2011
20110804,2011-08-04,Thursday,32,August,Aug,8,3,2011
20110805,2011-08-05,Friday,32,August,Aug,8,3,2011
20110806,2011-08-06,Saturday,32,August,Aug,8,3,2011
20110807,2011-08-07,Sunday,33,August,Aug,8,3,2011
20110808,2011-08-08,Monday,33,August,Aug,8,3,2011
20110809,2011-08-09,Tuesday,33,August,Aug,8,3,2011
20110810,2011-08-10,Wednesday,33,August,Aug,8,3,2011
20110811,2011-08-11,Thursday,33,August,Aug,8,3,2011
20110812,2011-08-12,Friday,33,August,Aug,8,3,2011
20110813,2011-08-13,Saturday,33,August,Aug,8,3,2011
20110814,2011-08-14,Sunday,34,August,Aug,8,3,2011
20110815,2011-08-15,Monday,34,August,Aug,8,3,2011
20110816,2011-08-16,Tuesday,34,August,Aug,8,3,2011
20110817,2011-08-17,Wednesday,34,August,Aug,8,3,2011
20110818,2011-08-18,Thursday,34,August,Aug,8,3,2011
20110819,2011-08-19,Friday,34,August,Aug,8,3,2011
20110820,2011-08-20,Saturday,34,August,Aug,8,3,2011
20110821,2011-08-21,Sunday,35,August,Aug,8,3,2011
20110822,2011-08-22,Monday,35,August,Aug,8,3,2011
20110823,2011-08-23,Tuesday,35,August,Aug,8,3,2011
20110824,2011-08-24,Wednesday,35,August,Aug,8,3,2011
20110825,2011-08-25,Thursday,35,August,Aug,8,3,2011
20110826,2011-08-26,Friday,35,August,Aug,8,3,2011
20110827,2011-08-27,Saturday,35,August,Aug,8,3,2011
20110828,2011-08-28,Sunday,36,August,Aug,8,3,2011
20110829,2011-08-29,Monday,36,August,Aug,8,3,2011
20110830,2011-08-30,Tuesday,36,August,Aug,8,3,2011
20110831,2011-08-31,Wednesday,36,August,Aug,8,3,2011
20110901,2011-09-01,Thursday,36,September,Sep,9,3,2011
20110902,2011-09-02,Friday,36,September,Sep,9,3,2011
20110903,2011-09-03,Saturday,36,September,Sep,9,3,2011
20110904,2011-09-04,Sunday,37,September,Sep,9,3,2011
20110905,2011-09-05,Monday,37,September,Sep,9,3,2011
20110906,2011-09-06,Tuesday,37,September,Sep,9,3,2011
20110907,2011-09-07,Wednesday,37,September,Sep,9,3,2011
20110908,2011-09-08,Thursday,37,September,Sep,9,3,2011
20110909,2011-09-09,Friday,37,September,Sep,9,3,2011
20110910,2011-09-10,Saturday,37,September,Sep,9,3,2011
20110911,2011-09-11,Sunday,38,September,Sep,9,3,2011
20110912,2011-09-12,Monday,38,September,Sep,9,3,2011
20110913,2011-09-13,Tuesday,38,September,Sep,9,3,2011
20110914,2011-09-14,Wednesday,38,September,Sep,9,3,2011
20110915,2011-09-15,Thursday,38,September,Sep,9,3,2011
20110916,2011-09-16,Friday,38,September,Sep,9,3,2011
20110917,2011-09-17,Saturday,38,September,Sep,9,3,2011
